,Rule 1,Rule 2,Initial clusters,CA Silhoutte,Kmeans Silhoutte,New Clusters,New CA Silhoutte,New Kmeans Silhoutte
0,264499440,3031741620,28,0.15625,0.15625,2,0.014660459540048281,0.7663611080988648
1,264499440,3035673615,9,-0.45859348738062766,0.4907195480030768,2,0.024360378710591605,0.7663611080988648
2,264499440,3035673780,28,0.15625,0.15625,2,0.014660459540048281,0.7663611080988648
3,264499440,3063191190,10,-0.3046859619685375,0.4896891491028008,2,0.03883115476830246,0.7663611080988648
4,264499440,3530698098,26,0.06622713915679357,0.20384725553697597,2,0.20710658162273,0.7663611080988648
5,264499440,3537028050,28,0.15625,0.15625,2,0.014660459540048281,0.7663611080988648
6,264499440,3537035730,28,0.15625,0.15625,2,0.014660459540048281,0.7663611080988648
7,264499440,3537972705,5,-0.294282269376589,0.6348250348539115,2,0.18676461869698677,0.7663611080988648
8,264499440,3538955760,28,0.15625,0.15625,2,0.014660459540048281,0.7663611080988648
9,264499440,3539005680,28,0.15625,0.15625,2,0.014660459540048281,0.7663611080988648
10,264499440,3724750095,5,-0.36026506945570147,0.6348250348539115,2,-0.02713706627794102,0.7663611080988648
11,264499440,3726716205,4,-0.46567525641320096,0.6624775722716753,2,0.13071129531996667,0.7663611080988648
12,264499440,3777826605,5,0.16123525299805821,0.6348250348539115,2,0.15551184032773907,0.7663611080988648
13,264499440,3785744805,13,-0.33248496270599753,0.45393056572942503,2,0.036136938332454585,0.7663611080988648
14,264499440,3789677025,28,0.15625,0.15625,2,0.014660459540048281,0.7663611080988648
15,264499440,4027518936,2,-0.506078610306683,0.7663611080988648,2,-0.506078610306683,0.7663611080988648
16,264499440,4027544304,24,0.08293067791883246,0.22233355052342438,2,-0.07126103674343981,0.7663611080988648
17,264499440,4027576335,28,0.15625,0.15625,2,0.014660459540048281,0.7663611080988648
18,264499440,4027576560,28,0.15625,0.15625,2,0.014660459540048281,0.7663611080988648
19,264499440,4030467855,8,-0.3714095362495984,0.5402522282032921,2,-0.021433236127855606,0.7663611080988648
20,264499440,4031508660,28,0.15625,0.15625,2,0.014660459540048281,0.7663611080988648
21,264499440,4034007024,28,0.15625,0.15625,2,0.014660459540048281,0.7663611080988648
22,264499440,4035440880,28,0.15625,0.15625,2,0.014660459540048281,0.7663611080988648
23,264499440,4038389940,28,0.15625,0.15625,2,0.014660459540048281,0.7663611080988648
24,264499440,4039315215,10,-0.3627555856750181,0.4896891491028008,2,0.06922289727266978,0.7663611080988648
25,264499440,4040348370,28,0.15625,0.15625,2,0.014660459540048281,0.7663611080988648
26,264499440,4041289185,7,-0.49588275248682745,0.6196104012195134,2,0.0826058508248741,0.7663611080988648
27,264499440,4042264560,28,0.15625,0.15625,2,0.014660459540048281,0.7663611080988648
